Step_ID,Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,uh_max_mean,uh_max_max,uh_max_min,uh_max_std,uh_max_mean_dt,uh_max_max_dt,r10cmx_mean,r10cmx_max,r10cmx_min,r10cmx_std,r10cmx_mean_dt,r10cmx_max_dt,wupmax_mean,wupmax_max,wupmax_min,wupmax_std,wupmax_mean_dt,wupmax_max_dt,cqgmax_mean,cqgmax_max,cqgmax_min,cqgmax_std,cqgmax_mean_dt,cqgmax_max_dt,wdnmax_mean,wdnmax_max,wdnmax_min,wdnmax_std,wdnmax_mean_dt,wdnmax_max_dt,mlcape_mean,mlcape_max,mlcape_min,mlcape_std,mlcape_mean_dt,mlcape_max_dt,mlcins_mean,mlcins_max,mlcins_min,mlcins_std,mlcins_mean_dt,mlcins_max_dt,sblcl_mean,sblcl_max,sblcl_min,sblcl_std,sblcl_mean_dt,sblcl_max_dt,srh03_mean,srh03_max,srh03_min,srh03_std,srh03_mean_dt,srh03_max_dt,shr06_mean,shr06_max,shr06_min,shr06_std,shr06_mean_dt,shr06_max_dt,tmp700_mean,tmp700_max,tmp700_min,tmp700_std,tmp700_mean_dt,tmp700_max_dt,tmp500_mean,tmp500_max,tmp500_min,tmp500_std,tmp500_mean_dt,tmp500_max_dt,dewp2m_mean,dewp2m_max,dewp2m_min,dewp2m_std,dewp2m_mean_dt,dewp2m_max_dt,temp2m_mean,temp2m_max,temp2m_min,temp2m_std,temp2m_mean_dt,temp2m_max_dt,sph850_mean,sph850_max,sph850_min,sph850_std,sph850_mean_dt,sph850_max_dt,sph500_mean,sph500_max,sph500_min,sph500_std,sph500_mean_dt,sph500_max_dt,lllr_mean,lllr_max,lllr_min,lllr_std,lllr_mean_dt,lllr_max_dt,lr75_mean,lr75_max,lr75_min,lr75_std,lr75_mean_dt,lr75_max_dt,area,eccentricity,major_axis_length,minor_axis_length,orientation,extent,weighted_moments_hu_0,weighted_moments_hu_1,weighted_moments_hu_2,weighted_moments_hu_3,weighted_moments_hu_4,weighted_moments_hu_5,weighted_moments_hu_6,Hail_Size,Shape,Location,Scale
wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020_03,wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020,2014-06-05 02:00:00,26.00000,2.00000,4.00000,-103.46421,44.62009,37.58276,89.11786,0.00000,24.01498,2.46250,-71.08362,49.31607,70.11973,41.05933,6.01057,-3.96097,5.02325,13.33557,21.83816,2.23568,4.80847,3.07655,-2.58786,20.77202,29.66497,13.50070,3.68662,2.32799,2.89260,-3.20412,-1.19168,-8.64944,1.27299,-0.42052,-0.20916,626.79974,1411.99487,0.00000,379.98564,531.98290,892.27924,-90.30555,-6.68734,-282.49234,57.07242,88.27265,12.24645,1819.25543,2324.59985,1196.25476,283.49630,0.45278,104.94165,231.97490,391.99463,-79.10632,73.17018,28.93408,-147.96448,0.00504,0.00715,0.00206,0.00093,0.00159,0.00042,5.53801,7.54849,3.83057,0.67032,0.55978,0.52980,-13.70546,-9.87268,-14.63728,1.01453,-0.86108,0.81887,56.72800,60.32281,51.68283,2.31952,4.21095,3.44778,67.25682,72.48874,58.81438,2.62863,5.58862,6.23589,-235.03229,11.33241,-9999.00000,1543.81944,-243.46123,1.90142,2.13847,3.30088,1.65686,0.36113,-0.19023,0.23018,-6.69996,-4.80500,-7.82860,0.54773,-0.72155,-0.83626,-7.24597,-5.63640,-8.03402,0.52288,-0.52149,-0.14297,123.00000,0.86161,18.41762,9.34828,-0.51099,0.60294,-4.55896,-10.11636,-15.45635,-16.53672,-32.53608,-21.63591,-35.12356,74.21563,1.27350,6.50586,18.14114
wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020_04,wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020,2014-06-05 03:00:00,27.00000,3.00000,5.00000,-103.07506,44.49140,28.02550,102.63107,0.00000,28.57495,-9.55726,13.51321,50.14123,71.89005,42.88201,5.35534,0.82516,1.77032,10.49474,22.29920,1.70415,6.27546,-2.84083,0.46104,22.24766,29.34498,16.11937,2.90332,1.47564,-0.31999,-2.92995,-0.92737,-7.30068,1.32358,0.27417,0.26432,606.01587,1457.87354,0.00000,548.82071,-20.78387,45.87866,-117.56028,-11.23448,-525.87323,107.49018,-27.25472,-4.54714,1385.48111,1723.59875,1027.38538,201.48380,-433.77432,-601.00110,263.09987,503.83368,-109.10157,151.97720,31.12496,111.83905,0.00399,0.00615,0.00102,0.00157,-0.00105,-0.00100,5.57066,7.70211,2.91013,1.17421,0.03264,0.15362,-12.57150,-8.44142,-14.64256,1.67049,1.13397,1.43126,59.12985,62.39329,52.42150,2.39638,2.40185,2.07048,65.06307,70.72395,57.55799,3.66519,-2.19375,-1.76479,10.12222,11.77364,8.01762,0.76446,245.15452,0.44123,2.58862,3.74529,2.09685,0.41273,0.45015,0.44441,-5.80565,-4.30491,-7.07943,0.74501,0.89430,0.50009,-6.82290,-5.09495,-8.16417,0.96483,0.42307,0.54144,133.00000,0.87736,19.39980,9.30860,1.16996,0.60181,-4.60319,-10.05523,-16.41341,-18.24305,-36.25484,-24.58752,0.00000,72.94609,1.12886,6.20547,17.49982
wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020_05,wrf-s4m9_arw_cqgmax_20140604-0000_23_28_020,2014-06-05 04:00:00,28.00000,4.00000,6.00000,-102.62650,44.20452,24.57469,96.13658,0.00000,21.39403,-3.45081,-6.49449,49.62055,64.72917,41.61143,5.13062,-0.52068,-7.16087,9.92751,20.06721,1.61759,4.97343,-0.56723,-2.23199,23.04318,30.48210,15.01620,3.29019,0.79553,1.13711,-3.26189,-1.28967,-7.09907,1.28172,-0.33193,-0.36230,452.52252,1318.56250,0.00000,425.14885,-153.49335,-139.31104,-168.33522,-11.20208,-621.35443,116.67505,-50.77494,0.03240,1294.91545,1678.33545,974.85852,238.04226,-90.56567,-45.26331,318.11284,794.88135,-116.75153,176.61188,55.01298,291.04767,0.00430,0.00636,0.00089,0.00132,0.00031,0.00022,5.53684,7.54470,2.59394,1.10649,-0.03381,-0.15741,-12.07212,-9.00262,-14.14505,1.51832,0.49938,-0.56120,58.52155,61.71275,54.82470,1.45613,-0.60830,-0.68055,63.82910,70.56344,57.68598,4.19530,-1.23397,-0.16051,9.98457,11.44409,5.52023,1.26992,-0.13765,-0.32955,2.72814,3.56248,2.12158,0.39534,0.13952,-0.18281,-5.69798,-3.90750,-7.45757,0.91838,0.10767,0.39741,-6.62526,-5.00297,-8.04546,0.79272,0.19764,0.09198,123.00000,0.62968,14.85626,11.54111,-1.15110,0.63077,-4.87693,-12.52419,-16.11966,-19.51279,-37.55485,0.00000,0.00000,61.91699,0.93307,5.91367,14.33296
wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021_00,wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021,2014-06-05 00:00:00,24.00000,0.00000,1.00000,-103.57971,42.13266,11.37156,57.91224,0.00000,16.76565,0.00000,0.00000,47.47437,60.61964,43.96275,3.68615,0.00000,0.00000,6.43806,22.21010,1.21352,5.93491,0.00000,0.00000,18.11800,21.96921,12.09101,2.37573,0.00000,0.00000,-3.59279,-2.06942,-4.77627,0.67520,0.00000,0.00000,991.60660,1368.12756,673.38068,166.02941,0.00000,0.00000,-15.12958,-4.59588,-33.59534,6.79197,0.00000,0.00000,3389.13760,3652.66602,3136.21997,129.52109,0.00000,0.00000,14.69924,36.86808,-7.97045,11.40812,0.00000,0.00000,0.00384,0.00509,0.00239,0.00071,0.00000,0.00000,9.16597,9.47045,8.64992,0.18070,0.00000,0.00000,-13.77095,-11.95326,-15.21767,0.82985,0.00000,0.00000,52.81874,57.28377,49.81395,2.11746,0.00000,0.00000,76.01034,78.60318,73.48750,1.32143,0.00000,0.00000,-2851.16095,9.01508,-9999.00000,4520.69038,0.00000,0.00000,2.06479,2.74202,1.38231,0.32073,0.00000,0.00000,-8.90668,-8.53673,-9.17083,0.14238,0.00000,0.00000,-8.59633,-7.92628,-9.24384,0.34989,0.00000,0.00000,35.00000,0.79959,8.56487,5.14362,0.09214,0.77778,-4.64888,-10.69480,-19.09873,-21.69740,-44.52943,-27.05557,0.00000,39.65137,1.27379,6.01426,6.68111
wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021_01,wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021,2014-06-05 01:00:00,25.00000,1.00000,2.00000,-103.30007,42.10147,22.17076,108.34924,0.00000,30.73597,10.79920,50.43700,46.69228,57.92447,41.05086,2.67107,-0.78210,-2.69517,7.74247,22.34807,0.78449,6.85590,1.30441,0.13796,17.02128,22.20737,12.16881,2.34705,-1.09673,0.23816,-2.77635,-1.49941,-5.27509,0.81686,0.81644,0.57001,253.56204,685.52356,0.00000,224.56156,-738.04455,-682.60400,-122.69508,-4.68758,-435.69421,119.23654,-107.56550,-0.09169,2919.90592,3218.43994,2247.35571,303.85673,-469.23169,-434.22607,11.35604,235.15796,-77.85587,66.09231,-3.34319,198.28988,0.00265,0.00528,0.00098,0.00107,-0.00119,0.00019,7.60049,9.29522,5.91836,0.90802,-1.56548,-0.17523,-11.05230,-9.24561,-14.29696,1.35805,2.71865,2.70765,50.57377,56.35054,47.18684,2.44661,-2.24496,-0.93324,70.29978,74.44288,60.75518,3.93344,-5.71056,-4.16030,7.72370,9.02275,6.83493,0.51498,2858.88464,0.00768,2.72066,3.47879,2.06058,0.39979,0.65587,0.73677,-7.62293,-5.55097,-8.57283,0.93529,1.28376,2.98576,-6.99006,-5.81390,-8.63317,0.76128,1.60627,2.11238,54.00000,0.86721,11.73362,5.84257,0.16851,0.81818,-4.48124,-9.91102,-18.61708,-19.00597,-38.02884,-24.06239,0.00000,39.65137,1.27379,6.01426,6.68111
wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021_02,wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021,2014-06-05 02:00:00,26.00000,2.00000,3.00000,-102.74950,41.98458,30.33726,105.08719,0.00000,31.31922,8.16650,-3.26205,46.36201,55.78487,38.75438,3.19520,-0.33027,-2.13960,10.30401,23.99980,1.12380,7.00638,2.56155,1.65174,16.44998,19.72207,12.40336,1.80807,-0.57130,-2.48530,-3.57078,-0.68549,-5.67921,0.98057,-0.79444,0.81392,242.29345,580.49005,0.00000,163.78927,-11.26859,-105.03351,-142.16378,-13.18610,-245.20050,72.23513,-19.46870,-8.49853,2641.83382,3116.06177,1760.55444,307.14221,-278.07210,-102.37817,136.71467,378.78134,-3.58961,101.09238,125.35863,143.62338,0.00400,0.00643,0.00037,0.00194,0.00135,0.00115,7.64969,9.95405,3.85000,2.05859,0.04919,0.65883,-12.19610,-9.35413,-14.12914,1.33336,-1.14380,-0.10852,52.11466,59.61952,47.74181,2.71611,1.54088,3.26898,70.43802,73.84138,62.36621,3.01532,0.13824,-0.60150,8.09676,9.99763,7.25030,0.47735,0.37307,0.97487,2.56603,3.44383,1.81127,0.44127,-0.15463,-0.03496,-7.29106,-5.49054,-8.26218,0.62267,0.33186,0.06043,-7.43075,-5.24773,-8.74211,1.17955,-0.44068,0.56617,92.00000,0.89631,16.25885,7.20975,0.68450,0.58974,-4.33466,-9.40673,-18.57492,-20.04185,-39.45322,-24.79082,0.00000,39.65137,1.27379,6.01426,6.68111
wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021_03,wrf-s4m9_arw_cqgmax_20140604-0000_24_27_021,2014-06-05 03:00:00,27.00000,3.00000,4.00000,-102.24076,41.80217,33.51661,165.24986,0.00000,49.41097,3.17935,60.16267,50.86183,68.60391,41.37343,6.81581,4.49982,12.81904,8.28346,27.64042,0.75090,7.63248,-2.02055,3.64061,16.66374,20.42952,12.19027,2.37233,0.21376,0.70745,-3.46823,-1.38940,-5.79287,1.20495,0.10255,-0.70391,490.86012,1249.26001,0.00000,370.88183,248.56667,668.76996,-173.96181,-11.09777,-529.72931,117.84671,-31.79803,2.08834,2238.86412,2736.61255,1932.55994,202.00121,-402.96970,-379.44922,175.53061,696.01221,-33.07844,183.71793,38.81594,317.23087,0.00459,0.00810,0.00115,0.00195,0.00059,0.00167,8.77084,10.35051,5.48651,1.19378,1.12115,0.39646,-11.56137,-7.32172,-13.29558,1.28615,0.63473,2.03241,56.12981,59.85194,47.53835,3.15322,4.01515,0.23242,68.98119,70.98460,67.63256,0.88171,-1.45683,-2.85677,9.59888,11.52325,4.26862,1.80378,1.50212,1.52563,2.42710,4.12155,1.21252,0.63591,-0.13893,0.67772,-6.74405,-6.17731,-7.68680,0.36392,0.54701,-0.68677,-7.59331,-5.44065,-8.74202,0.85271,-0.16256,-0.19292,81.00000,0.77487,12.81779,8.10245,0.67631,0.73636,-4.58621,-10.81275,-17.34264,-18.77001,-36.83570,-24.41884,0.00000,39.65137,1.27379,6.01426,6.68111
wrf-s4m9_arw_cqgmax_20140604-0000_25_25_022_00,wrf-s4m9_arw_cqgmax_20140604-0000_25_25_022,2014-06-05 01:00:00,25.00000,1.00000,1.00000,-91.51961,37.96394,10.34917,27.42740,0.00000,9.60819,0.00000,0.00000,54.67490,63.42716,45.94301,3.25600,0.00000,0.00000,14.44744,27.18118,2.38638,8.44993,0.00000,0.00000,15.47288,17.75601,13.45779,1.13919,0.00000,0.00000,-4.41880,-2.62853,-7.48679,1.28715,0.00000,0.00000,3445.62104,3738.23901,3041.37183,169.45695,0.00000,0.00000,-12.48860,-7.58682,-24.49934,4.66927,0.00000,0.00000,1139.48371,1278.44543,873.09668,110.15590,0.00000,0.00000,64.68089,88.88687,27.33085,15.63366,0.00000,0.00000,0.00357,0.00409,0.00332,0.00017,0.00000,0.00000,10.19730,12.14622,9.68938,0.58430,0.00000,0.00000,-7.28289,-6.98483,-7.60789,0.17470,0.00000,0.00000,75.58502,77.45659,74.23067,0.82387,0.00000,0.00000,84.83486,86.31119,81.87474,1.13627,0.00000,0.00000,15.81816,16.61254,14.72232,0.53312,0.00000,0.00000,2.15985,2.37640,1.81549,0.10510,0.00000,0.00000,-6.67654,-5.42757,-7.02746,0.32428,0.00000,0.00000,-6.41933,-6.14072,-7.17678,0.22576,0.00000,0.00000,31.00000,0.94138,10.79522,3.64161,0.18924,0.77500,-4.07453,-8.60658,-15.24011,-16.06396,-31.71600,-20.37194,-37.58683,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_25_26_023_00,wrf-s4m9_arw_cqgmax_20140604-0000_25_26_023,2014-06-05 01:00:00,25.00000,1.00000,1.00000,-83.46845,37.93439,9.32858,42.55447,0.00000,9.42825,0.00000,0.00000,46.58990,54.70150,41.86708,3.58499,0.00000,0.00000,7.51277,24.38720,0.76860,5.90617,0.00000,0.00000,19.89234,30.17323,12.51753,2.89942,0.00000,0.00000,-3.00503,-1.12378,-5.21825,0.87421,0.00000,0.00000,829.78114,1780.30493,0.00000,617.23185,0.00000,0.00000,-155.82861,0.00000,-673.82208,227.83639,0.00000,0.00000,735.66308,1195.11951,410.43805,260.64155,0.00000,0.00000,197.66464,320.04987,0.39768,76.03518,0.00000,0.00000,0.00291,0.00444,0.00103,0.00080,0.00000,0.00000,7.73663,10.28568,4.66930,1.02962,0.00000,0.00000,-6.96406,-4.68361,-8.45470,0.70087,0.00000,0.00000,70.80946,75.99426,64.71416,2.76810,0.00000,0.00000,73.90903,79.22435,66.73981,3.75842,0.00000,0.00000,12.59943,14.95565,7.40177,2.16316,0.00000,0.00000,3.92362,5.17733,2.15478,0.55978,0.00000,0.00000,-5.45704,-3.60991,-6.59916,0.82545,0.00000,0.00000,-5.44317,-4.34399,-6.15344,0.34811,0.00000,0.00000,107.00000,0.93842,20.90717,7.22342,0.06869,0.66875,-4.23815,-8.93069,-14.76547,-17.14790,0.00000,0.00000,-33.19350,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_25_26_023_01,wrf-s4m9_arw_cqgmax_20140604-0000_25_26_023,2014-06-05 02:00:00,26.00000,2.00000,2.00000,-82.74572,37.56792,4.36711,20.25159,0.00000,4.87563,-4.96147,-22.30289,46.29707,54.64883,40.80650,3.80290,-0.29284,-0.05267,6.53719,17.76998,0.77723,4.31415,-0.97558,-6.61723,17.14885,22.92714,12.21750,2.83536,-2.74348,-7.24609,-2.56015,-1.20820,-5.27705,0.77620,0.44489,-0.08442,485.41998,1081.28772,0.00000,374.83933,-344.36116,-699.01721,-203.87385,0.00000,-870.37579,299.12580,-48.04524,0.00000,765.24677,1185.31824,398.01489,191.48408,29.58369,-9.80127,116.38065,281.38727,-57.42796,89.91053,-81.28400,-38.66260,0.00287,0.00425,0.00130,0.00067,-0.00004,-0.00020,7.78186,9.65458,6.25832,0.71855,0.04523,-0.63111,-7.32973,-4.79849,-9.55528,0.95138,-0.36568,-0.11488,68.15904,71.46970,60.99534,3.17877,-2.65042,-4.52455,71.91246,77.48554,65.25029,3.48145,-1.99658,-1.73881,12.24309,14.35707,7.43795,2.17518,-0.35634,-0.59858,4.02051,5.12448,3.01903,0.43618,0.09689,-0.05285,-5.23134,-3.89587,-6.28737,0.62462,0.22570,-0.28596,-5.60344,-4.67873,-6.81901,0.38885,-0.16027,-0.33474,116.00000,0.90090,20.97584,9.10410,-0.36600,0.48333,-4.07666,-8.82169,-14.33326,-16.65151,0.00000,0.00000,-32.20226,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_25_26_024_00,wrf-s4m9_arw_cqgmax_20140604-0000_25_26_024,2014-06-05 01:00:00,25.00000,1.00000,1.00000,-81.42988,38.10986,19.80510,44.87673,0.00000,12.12492,0.00000,0.00000,50.64557,59.15092,40.42466,4.69006,0.00000,0.00000,9.85013,21.56657,1.10465,4.41628,0.00000,0.00000,15.37841,18.99794,12.01122,1.63482,0.00000,0.00000,-2.77623,-1.42169,-4.55770,0.74994,0.00000,0.00000,521.93751,771.06506,0.00000,197.16024,0.00000,0.00000,-21.66515,-0.48759,-138.35129,22.92671,0.00000,0.00000,904.07782,1277.67542,473.65067,224.87556,0.00000,0.00000,215.05971,355.58127,-116.76051,104.56733,0.00000,0.00000,0.00434,0.00539,0.00180,0.00076,0.00000,0.00000,5.74775,9.32177,4.34972,1.24012,0.00000,0.00000,-6.70170,-4.71382,-7.67564,0.57634,0.00000,0.00000,69.85965,73.04130,67.54012,1.16190,0.00000,0.00000,72.36926,74.87804,69.79055,1.12540,0.00000,0.00000,12.96825,13.79344,11.34120,0.56499,0.00000,0.00000,4.34717,5.15008,3.99659,0.22406,0.00000,0.00000,-6.28325,-4.45412,-6.99916,0.61881,0.00000,0.00000,-4.63899,-4.05536,-5.77134,0.37026,0.00000,0.00000,83.00000,0.88927,15.38562,7.03721,-0.40497,0.65873,-4.31196,-9.47886,-16.03547,-17.62054,-34.48606,-22.36746,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_25_26_024_01,wrf-s4m9_arw_cqgmax_20140604-0000_25_26_024,2014-06-05 02:00:00,26.00000,2.00000,2.00000,-81.64105,37.55873,11.10044,53.96006,0.00000,11.72982,-8.70466,9.08332,47.55966,58.79779,41.62495,4.53850,-3.08591,-0.35313,6.69939,19.46077,0.78655,4.77493,-3.15074,-2.10580,16.63783,23.23226,12.26682,2.53124,1.25941,4.23432,-2.36390,-0.78661,-4.19944,0.74288,0.41233,0.63508,220.11448,544.43048,0.00000,160.51409,-301.82303,-226.63458,-54.16301,-0.88262,-235.21063,41.96604,-32.49786,-0.39504,1011.06788,1507.50452,530.39673,303.02051,106.99006,229.82910,262.28839,608.59656,-74.50234,158.48722,47.22868,253.01529,0.00416,0.00663,0.00180,0.00123,-0.00018,0.00124,6.38443,8.23174,4.16371,1.07297,0.63667,-1.09003,-7.72620,-5.30673,-9.15648,0.75379,-1.02450,-0.59291,66.39835,68.84331,63.51022,1.47556,-3.46130,-4.19799,70.47979,76.36966,66.05987,2.27521,-1.88948,1.49162,11.46973,13.13908,8.42033,1.11811,-1.49851,-0.65437,3.96415,4.91457,3.05788,0.29472,-0.38302,-0.23551,-5.82425,-4.62461,-6.57775,0.48890,0.45900,-0.17049,-5.25149,-4.41644,-6.14948,0.46292,-0.61251,-0.36108,119.00000,0.74825,17.74399,11.77165,-0.68526,0.49583,-4.25358,-10.48590,-13.41239,-14.93405,-29.48466,-20.88374,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-92.85662,37.66062,8.98984,46.22742,0.08170,8.81520,0.00000,0.00000,54.76834,67.72266,44.84527,4.06502,0.00000,0.00000,13.91328,31.20085,1.66172,8.82621,0.00000,0.00000,14.53448,20.56240,12.05454,1.68662,0.00000,0.00000,-4.99590,-2.15608,-10.32816,1.37266,0.00000,0.00000,2949.99649,3453.88623,1828.26172,316.96656,0.00000,0.00000,-26.03554,-3.48264,-110.68261,18.05130,0.00000,0.00000,939.80692,1290.43750,547.25201,232.13735,0.00000,0.00000,64.89762,130.78403,-79.09477,38.89779,0.00000,0.00000,0.00347,0.00591,0.00041,0.00082,0.00000,0.00000,10.94856,13.13657,9.28448,0.86126,0.00000,0.00000,-7.22423,-2.56121,-8.57067,1.02536,0.00000,0.00000,75.21607,77.32130,72.90479,1.05230,0.00000,0.00000,79.17263,82.62890,76.92287,1.43363,0.00000,0.00000,15.57522,17.07762,14.14299,0.70742,0.00000,0.00000,2.71552,6.07131,1.26442,1.01118,0.00000,0.00000,-5.50127,-4.43494,-6.42347,0.44986,0.00000,0.00000,-6.67898,-5.18614,-7.72368,0.48504,0.00000,0.00000,105.00000,0.95963,24.98900,7.02821,-0.15767,0.47727,-3.58043,-7.47598,-17.44897,-19.38619,0.00000,-23.44830,-37.82740,28.65039,1.20490,6.09531,8.14432
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025_01,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025,2014-06-05 03:00:00,27.00000,3.00000,2.00000,-92.83163,37.52684,8.00471,49.39496,0.00000,10.35915,-0.98513,3.16754,51.44408,68.36250,40.79127,5.25852,-3.32426,0.63984,10.02775,30.78967,1.68937,6.94489,-3.88553,-0.41118,15.15418,21.03063,12.04338,2.01788,0.61970,0.46824,-4.27226,-1.81043,-8.56107,1.40026,0.72364,0.34565,2435.40903,3251.02441,380.35965,653.53728,-514.58746,-202.86182,-66.82036,-1.45206,-504.47971,84.08499,-40.78483,2.03057,592.90762,1235.73462,379.24780,184.26476,-346.89930,-54.70288,79.86215,316.24072,-61.40210,66.67634,14.96453,185.45670,0.00404,0.00607,0.00198,0.00085,0.00058,0.00017,10.68198,12.86289,8.07835,0.98924,-0.26658,-0.27369,-7.38095,-1.83159,-8.93940,0.91872,-0.15672,0.72962,74.80954,76.20284,72.10109,0.77684,-0.40653,-1.11846,76.14329,80.07623,73.72723,1.15411,-3.02934,-2.55267,14.29047,16.77973,7.61385,2.33258,-1.28475,-0.29789,2.72597,6.30658,1.14574,0.97653,0.01045,0.23528,-5.01075,-3.98406,-6.02534,0.46633,0.49052,0.45088,-6.64467,-4.81727,-7.70902,0.51291,0.03432,0.36887,211.00000,0.97131,43.92029,10.44505,-0.14333,0.39587,-3.22345,-6.67342,-12.11845,-13.09916,-25.78483,-16.65714,0.00000,38.66113,1.19508,6.10605,7.28182
wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025_02,wrf-s4m9_arw_cqgmax_20140604-0000_26_28_025,2014-06-05 04:00:00,28.00000,4.00000,3.00000,-92.74615,37.30760,5.08202,21.01976,0.00000,5.13205,-2.92270,-28.37520,49.24220,59.73209,41.44329,4.95626,-2.20188,-8.63041,9.04041,25.12456,2.23421,5.79906,-0.98734,-5.66512,16.26576,20.49387,12.19541,1.82073,1.11158,-0.53676,-4.33027,-1.50050,-7.41673,1.15492,-0.05802,0.30993,2393.31828,2874.08984,1688.68958,253.03635,-42.09075,-376.93457,-29.62803,-4.14950,-137.17981,22.85912,37.19233,-2.69744,670.13237,1083.24854,456.15768,168.86757,77.22475,-152.48608,63.85708,149.66649,-6.75318,39.92463,-16.00507,-166.57423,0.00458,0.00644,0.00253,0.00077,0.00053,0.00037,10.29269,12.50093,8.22700,1.19147,-0.38929,-0.36196,-7.60797,-3.65746,-9.22280,0.91975,-0.22701,-1.82587,73.83647,75.18401,71.97381,0.76711,-0.97307,-1.01882,75.09550,76.88882,73.51481,0.68915,-1.04779,-3.18741,15.28963,16.37473,12.88690,0.77306,0.99916,-0.40500,2.58603,5.58708,1.40412,0.72432,-0.13994,-0.71951,-5.07973,-4.33748,-5.88788,0.42475,-0.06898,-0.35342,-6.58235,-5.49280,-7.66545,0.53495,0.06232,-0.67553,95.00000,0.89311,16.58779,7.46172,0.13396,0.74219,-4.33641,-9.49463,-16.66427,-17.33659,-34.34670,-22.15568,0.00000,27.37891,1.45683,6.29258,5.89989
wrf-s4m9_arw_cqgmax_20140604-0000_26_26_026_00,wrf-s4m9_arw_cqgmax_20140604-0000_26_26_026,2014-06-05 02:00:00,26.00000,2.00000,1.00000,-91.29966,37.72923,13.45674,70.63181,0.00000,17.01507,0.00000,0.00000,53.31637,66.57370,40.63718,5.15933,0.00000,0.00000,14.45022,31.98164,2.16460,8.19028,0.00000,0.00000,15.88570,21.40612,12.00601,2.10393,0.00000,0.00000,-4.98016,-2.90288,-9.39075,1.39972,0.00000,0.00000,2466.69514,3455.49683,1069.79724,599.79560,0.00000,0.00000,-49.41666,-4.02289,-227.53284,51.77669,0.00000,0.00000,747.50266,1256.27344,359.57559,285.90798,0.00000,0.00000,49.25156,138.07469,-93.99448,51.39528,0.00000,0.00000,0.00440,0.00627,0.00312,0.00072,0.00000,0.00000,10.86847,12.72073,8.92860,0.94807,0.00000,0.00000,-7.61328,-1.84796,-9.07131,1.02610,0.00000,0.00000,74.02228,76.80466,72.49818,0.90809,0.00000,0.00000,77.26420,82.52827,73.53673,2.82339,0.00000,0.00000,15.76639,16.89219,13.74645,0.71552,0.00000,0.00000,2.77673,6.31656,1.72570,0.80664,0.00000,0.00000,-5.14993,-3.63976,-6.71048,0.81155,0.00000,0.00000,-6.79367,-5.19890,-7.55280,0.43118,0.00000,0.00000,104.00000,0.85875,16.47756,8.44292,0.14895,0.67974,-4.35754,-9.74893,-16.57870,-18.19641,-35.81106,-23.12142,0.00000,0.00000,0.00000,0.00000,0.00000
